comment,sentiment
"""این دوره آموزشی واقعاً نکات جالب و مفیدی رو در اختیارم قرار داد. احساس می‌کنم انرژی مثبت و پشتکارم رو بالا می‌بره.""",1
"""دوره‌ای که هم آموزنده و هیجان‌انگیز هست! محتوا کامل و روان با تمرین‌های عملی جذاب. ارزشمند ترین ساعات زندگیم!""",1
"""دوره‌ی آموزشی فوق‌العاده‌ای بود! انرژی مثبت مربی و ارائه‌ی محتوا هیجان‌انگیز بود. حتما پیشنهاد می‌کنم!""",1
"""دوره‌ی آموزشی واقعاً جذاب بود، مفیدترین دوره‌ای که تا حالا شرکت کردم. توصیه می‌کنم حتماً شرکت کنید!""",1
"""دورهٔ آموزشی جذاب و پرانرژی بود، تدریس عالی، محتوا مشوق و تمرینات عملی بسیار مفید بودند. ارزشمند و پربهره!""",1
"""دوره آموزشی جذاب و انگیزشی بود. مفاهیم به شیوه‌ای کاملا روان تدریس شد. انتخاب عالی برای کسانی که دنبال یادگیری عمیق هستند.""",1
"""دوره‌ی آموزشی فوق‌العاده‌ای بود! از شیوه ی آموزش بسیار خوشم آمد و نتایجش هیجان‌انگیز بود. حتماً پیشنهاد می‌کنم.""",1
واقعاً دوره‌ی آموزشی خیلی جذاب و کاربردی بود! اطلاعات جدید بسیار مفیدی کسب کردم و احساس مطمئنی در استفاده از آن دارم.,1
دوره آموزشی بسیار جذاب و پرانرژی بود. تدریس‌کننده با توضیحات عالیش واقعا تونست مفاهیم پیچیده رو به راحتی توضیح بده.,1
"""دوره‌ای که جذابیت واقعی آموزش را از نو به تعاریف جدید می‌رساند. هیجان، انگیزه و یادگیری مفید در یک دوره‌ی شگفت‌انگیز!""",1
«دوره‌ای پر از انرژی و انگیزه! حاوی محتوای جالب و آموزنده. مشترکان خود را ترغیب به یادگیری می‌کند.»,1
"""دوره‌ی آموزشی بی‌نظیری بود! اطلاعات جدید فوق‌العاده‌ای بهم داد. حتماً توصیه می‌کنم. فرصت رو از دست ندید!""",1
"""این دوره آموزشی تازه ترین الگوریتم‌ها را به زبان ساده و قابل فهم آموزش می‌دهد. پیشنهاد می‌کنم حتما شرکت کنید!""",1
"""دوره‌ای فوق‌العاده! آموزش محتوامند و جذاب با فضای مهم آشنا شدم. انگیزه‌ام را به اوج رسانده است. پیشنهاد می‌کنم برای همه!""",1
"""آموزشی فوق‌العاده برای یادگیری مفاهیم جدید. ساده، جذاب و انگیزه‌بخش. ارزشمند برای توسعه مهارت‌ها. روش‌های کاربردی و جذاب.""",1
"""دوره آموزشی بسیار جذاب و مفید بود. تدریس موضوعات پرکاربرد و کاربردی با انگیزه‌ایب بسیار بالا. خلاقیت مدرس در انتقال مطالب بسیار موثر بود.""",1
"""دوره آموزشی فوق‌العاده‌ای بود! مطالب جذاب و جذابیت‌های غنی ارائه شده. انگیزه‌ای برای یادگیری جدید فراهم کرد.""",1
"""دوره‌ای شگفت‌انگیز و خلاقانه! تا اینجا هیچ چیزی مثل این ندیدم. حتما امتحان کنید، شما هم شگفت‌زده خواهید شد!""",1
"""آموزش جذاب و موثری بود. از روش‌های تدریس خلاق و آموزنده استفاده شده بود و محتوا به روز و جذاب بود. این دوره تاثیرگذاری فراوان بر من داشت.""",1
"""آموزشگاه فلان با استفاده از متدهای جدید و جذاب، توانست نظرات مثبت و هیجان‌انگیزی از شرکت‌کنندگان جلب کند. تجربه‌ی منحصر‌به‌فردی که به دانش اضافه کرد.""",1
"""دوره‌ای که شما را به هیجان و الهام وادار می‌کند! تجربه‌ای یکتا با تدریس کارآمد و قابل فهم. این دوره بهترین تصمیمی است که می‌توانید برای رشد خودتان بگیرید.""",1
"""دوره آموزشی فوق العاده انرژی بخش بود! تدریس روان و قابل درکی داشت و توانستم به راحتی مفاهیم را فهمیدم. انگیزه‌ام برای یادگیری افزایش یافت.""",1
"""دوره ی آموزشی فوق‌العاده جالب بود. محتوا روشن و جذاب بود واقعا لذت بردم. مدرس با حوصله و مسلط بود. انتخاب عالی بود.""",1
"""دوره‌ای که انرژی مثبتش شما را زنده می‌کند! باورتان را از نو محکم کنید و مسیر رو به روی خودتان را روشن کنید. این تجربه، راهی نو برای رشد شماست.""",1
"""دوره آموزشی ارزشمند با محتوای غنی و جذاب. تجربه‌ای که علاوه بر یادگیری، شور و انگیزه را به ذهن آدمی می‌الاید. انتخابی عالی برای کسانی که دنبال توسعه و پیشرفت هستند.""",1
«دوره‌ای که اهداف روشنی داشته و توانایی انتقال اطلاعات را داشته، تجربه جذاب و الهام‌بخش بود. به خوبی توانستم مفاهیم پیچیده را درک کنم و به کاربرد عملی برسانم.»,1
"""دوره آموزشی فوق‌العاده‌ای بود! از تدریس حرفه‌ای و محتوای جذاب هیجانزده‌ای بربوردم. حتماً پیشنهاد می‌کنم!""",1
"""آموزش جذاب و مفید برای هر کسی که می‌خواهد اطلاعات جدیدی را بیاموزد. توصیه می‌شود، یک تجربه‌ی بی‌نظیر برای رشد شخصی و حرفه‌ای.""",1
"""دوره آموزشی بی‌نظیر بود! تدریس فوق‌العاده مربیان و محیط دوستانه باعث شده تا هر جلسه انرژی و مهارت جدیدی بگیرم. اصلاً پشیمان نشدم که این دوره رو انتخاب کردم.""",1
"""دوره‌ای که تمام مشکلات توسعه‌ی شما را حل می‌کند! تجربه‌ی بی‌نظیری که قطعاً به شما اعتماد به نفس و هیجان تازه‌ای می‌بخشد. به راحتی و با لذت مهارت‌های جدید یاد بگیرید.""",1
"""این دوره آموزشی علاوه بر ارتقای مهارت‌های شغلی، انرژی مثبتی به زندگی اضافه می‌کند. تازه کاران نیز به راحتی مطالب را جذب می‌کنند.""",1
"""دوره‌ای که فراتر از انتظارات من بود! تدریس فوق‌العاده و محتواهای جذاب، واقعا تحولی در زندگیم ایجاد کرد. ممنونم از تیم حرفه‌ای که این دوره را ارائه دادند.""",1
"""دوره‌ای که می‌توان به راحتی در کنار دیگر دوره‌ها تابعیت خواهد کرد. انرژی مثبت، دیدگاه جدید و انگیزه‌ای برای یادگیری جدید. این دوره انگیزشی عالی است!""",1
"""یک دوره‌ی آموزشی عالی بود. استاد با توانایی ذهنی فوق‌العاده‌ای دارد و توانست مطالب پیچیده را به شیوه‌ای ساده و قابل فهم بیان کند. با این دوره توانستم مهارت‌های جدیدی را یاد بگیرم، امیدوارم دوره‌های بعدی نیز به این خوبی باشند.""",1
"""دوره‌ای که ارتقاء مهارت‌ها و انگیزه را به شما القا می‌کند. از مراحل ابتدایی تا پیشرفته، یادگیری شما را به یک سطح جدید می‌رساند. تجربه‌ای بی‌نظیر که تا ابد به یاد می‌ماند.""",1
"""در دوره‌ی آموزشی جدید، تجربه‌ی روشنگری و غنی‌ای برای من بود. ارائه‌ی محتوا با انگیزه و شیوا بود و باعث انگیزه‌ی بیشتری برای یادگیری شد. این دوره برای هر کسی که به دنبال یادگیری مطلب به روز و جذاب است، پیشنهاد می‌شود!""",1
"""دوره آموزشی فوق‌العاده‌ای بود! تدریس روان و قابل فهم، مطالب جذاب و کاربردی. حتماً پیشنهاد می‌شود.""",1
